,name,position,company,description,linkedin_url
710,"Erin M. Faverty, MA COML","Vice President, Customer Success",LeaveLogic,"VP, Customer Success at LeaveLogic",https://www.linkedin.com/in/erinmfaverty/
711,Damien Mar Chong,"Chief Financial Officer & Vice President, Operations",Lumetra Healthcare Solutions,Chief Financial Officer at Lumetra Healthcare Solutions,https://www.linkedin.com/in/damienmarchong/
712,Duncan Ross,"Vice President and General Manager, Specialty Benefits",Blue Shield of California,Experienced Health Care and Management Executive,https://www.linkedin.com/in/duncan-ross-875511/
713,Ruth Kenzelmann,Vice President of Employee Assistance Programs and WorkLife Services,Optum,VP of Employee Assistance Programs and WorkLife Services at UnitedHealth Group,https://www.linkedin.com/in/ruthkenzelmann/
714,Yen X Tran,Executive Vice President,Empire Auto Body Parts,Blood Transfusion Lab Tech at Stanford Hospital,https://www.linkedin.com/in/yen-x-tran-70b76323/
715,LinkedIn Member,Vice-president Finance and Treasurer,Sutter Health,,
716,Lynn Messick,"Vice President, Strategic Accounts",Change Healthcare,"Surpassing Patient Care, Cost Reduction & Revenue Goals Effectively & Efficiently, Change Healthcare",https://www.linkedin.com/in/lynnmessick/
717,Elaine Cheng,"Outreach of Assistant Director, Office of Executive Vice President",Associated Students of the University of California,Pharmacy Technician Trainee at CVS Pharmacy,https://www.linkedin.com/in/elaine-cheng-950283112/
718,Melissa Johnson,Assistant Medical Group Administrator (Vice President of Strategy and Operations),Kaiser Permanente,"Senior Healthcare Leader, Kaiser Permanente",https://www.linkedin.com/in/melissa-johnson/
719,Dave Birdsall,Vice President,CEP America,Chief Operating Officer at CEP America,https://www.linkedin.com/in/dave-birdsall-9831384/
720,Julie Stoss,Vice President Government Relations,Kaiser Foundation Health Plan,--,https://www.linkedin.com/in/julie-stoss-17a99490/
721,Martha Lauderdale,"Vice President- Anesthesia, Diagnostic Imaging, Lab and Pharmacy Service Line",Sutter Health - Palo Alto Medical Foundation,Transforming healthcare operations through engaged teams; aligned goals; and innovative problem solving.,https://www.linkedin.com/in/martha-lauderdale-a7260b10/
722,Pamela Brotherton-Sedano,"Vice President, Patient Safety/ Corporate Compliance Officer / Operations",O'CONNOR HOSPITAL / VERITY HEALTHCARE / DAUGHTERS OF CHARITY HEALTH SYSTEM,Corporate Compliance | Investigations | Risk Management | Social Responsibility | Operations,https://www.linkedin.com/in/pamelabrothertonsedano/
723,Ngan Vo,Vice President of Leadership and Finance,Culturally Focused Clubs Council,Cashier at Arguello Super Market,https://www.linkedin.com/in/ngankvo/
724,LinkedIn Member,Vice-President / Co-Founder,"H2O: Helping to Overcome, Inc.",,
725,Sue Currie,Senior Vice President,Health Interactions,,https://www.linkedin.com/in/sue-currie-44526ba/
726,Ellen Zoschak,"Vice President, Performance Improvement Consulting Practice Leader",Truven Health Analytics (The Healthcare Business of Thomson Reuters is now Truven Health Analytics.),Innovative Healthcare Consulting Executive,https://www.linkedin.com/in/ellenzoschak/
727,"William To, OD ABOC",Executive Vice President,SOLutioN,Doctor of Optometry,https://www.linkedin.com/in/willto/
728,"Stephenie Fenton-Wilhelm, JD, ARM-E, CPHRM",Vice President of Consulting and Marketing Operations,The Risk Authority Stanford,Director of Risk Management Consulting at Stanford Health Care,https://www.linkedin.com/in/stepheniefenton/
729,Anna Gill,Vice President,"Aetna/Coventry Health Care, Inc.","Head of Human Resources, Service Operations at Aetna, Inc.",https://www.linkedin.com/in/annagill/
730,Robert Goldberg,Chief Medical Officer and Senior Vice-President,Healthesystems,Chief Medical Officer/ SVP at Healthesystems LLC,https://www.linkedin.com/in/robert-goldberg-0507b523/
731,LinkedIn Member,Senior Vice President | Global Director of Healthcare,HOK at HOK,,
732,Stephanie Chen,Vice President,AACN Tri-Valley Chapter,Clinical Manager-Interventional Services at El Camino Hospital,https://www.linkedin.com/in/stephanie-chen-51a7436a/
733,Pascale-Sonia Roy,Vice President Assistant General Counsel/Chief Labor Employment Officer,Verity Health System,Associate General Counsel/Chief Labor Employment Officer,https://www.linkedin.com/in/pascale-sonia-roy-28993954/
734,Cindy Rider,Area Vice President of Operations,Kindred at Home,Chief Hospice Executive,https://www.linkedin.com/in/cindy-rider-8a8b0711/
735,Dana Orquiza,Assistant Vice President of Risk Management,The Risk Authority at Stanford,"Director, Risk Management at Stanford University Medical Center",https://www.linkedin.com/in/dana-orquiza-a368556/
736,Denise Hair,Vice President Nursing Services/Chief Nursing Officer,Dameron Hospital Association,VP Nursing Services/Chief Nursing Officer at Dameron Hospital Association,https://www.linkedin.com/in/denise-hair-0a33b330/
737,Mitch Cohen,Senior Vice President & General Counsel,"CEP America, LLC / MedAmerica, Inc.",Healthcare Legal Executive │General Counsel,https://www.linkedin.com/in/mitch-cohen-39228a4/
738,Scott Fuller,"Vice President, Employee & Labor Relations",Dignity Health,"VP, Employee & Labor Relations at Dignity Health",https://www.linkedin.com/in/scott-fuller-7182754/
739,Norma Avila,Executive Admin Coordinator - Vice President of Primary Care/Directors of Operations,Stanford Health Care,Exectutive Administrative Coordinator at Stanford Health Care,https://www.linkedin.com/in/norma-avila-41994310/
740,LinkedIn Member,Executive Assistant to Chief Medical Information Officer and Vice President of Clinical Systems,UCSF,,
741,Diane Testa,Vice President of Sales and Marketing,Crossroads Home Health & Hospice,VP of Sales & Marketing for Crossroads Home Health and Hospice,https://www.linkedin.com/in/diane-testa-93914911/
742,Steven Schlossberg,Vice President and Chief Medical Officer,Impact Advisors,VP and CMIO John Muir Health,https://www.linkedin.com/in/steven-schlossberg-0689878a/
743,LinkedIn Member,Planning and Transportation Commissioner (Vice Chair),City of Los Altos,,
744,Maribel Gutierrez,"Director of Student Affairs, Board Vice President (Part-Time)","METAS, Inc. (Non-Profit)",Manager of Business Operations,https://www.linkedin.com/in/maribel-gutierrez-510375a5/
745,Steven Scott,VIce President Account Management,Trinity Management Services,Revenue Cycle Manager,https://www.linkedin.com/in/steven-scott-18b35912/
746,LinkedIn Member,"Vice President, Assistant Treasurer",Dignity Health (fka Catholic Healthcare West),,
747,Sean Sullivan,Vice President,veriHealth Inc.,Healthcare Professional,https://www.linkedin.com/in/sean-sullivan-316a381/
748,LinkedIn Member,"Vice President, Compliance & Risk Management",Satellite Healthcare / WellBound,,
749,Rex Cherng,Vice President,Arbor Solution - Medical,Building a global Telehealth Eco system,https://www.linkedin.com/in/rex-cherng-b205b526/
750,LinkedIn Member,Vice President - Finance,Adventist Health/Saint Helena Region,,
751,Julie Richards,Senior Vice President Finance & Administration,Freed Associates,,https://www.linkedin.com/in/julie-richards-4743931/
752,LinkedIn Member,"Vice President, Knowledge Management & Strategy",MedAmerica / CEP America,,
753,Mary Obot,Regional Vice President,Stericycle Communication Solutions,Healthcare Communications Consultant at Stericycle Communication Solutions,https://www.linkedin.com/in/mary-obot-692aa229/
754,Molly McGlynn Knoderer,Founder/ Vice President of Business Development,Legacy Concierge Services,Founder at Legacy Concierge Services,https://www.linkedin.com/in/molly-mcglynn-knoderer-27608210/
755,Karen Saylors,"Vice President, Field Research",Metabiota,"VP, Field Research",https://www.linkedin.com/in/karen-saylors-b8aa683/
756,Deb Friedman,Senior Vice President Operations Finance,Rockport Healthcare Services,Financial Operations,https://www.linkedin.com/in/deb-friedman-16a11548/
757,Lior Molvin,Vice President for Technologists,ISCT – International Society for Computed Tomography,Radiologic Technologist Coordinator for CT Protocols and Educational Development at Stanford Healthcare.,https://www.linkedin.com/in/lior-molvin-92703140/
758,"Erin Hallett PT, DPT, NCS",Vice President and Cofounder,No Limits Collaborative,Physical Therapist,https://www.linkedin.com/in/erin-hallett-pt-dpt-ncs-27547b23/
759,LinkedIn Member,Vice President of Information Technology & Facilities,Planned Parenthood,,
760,Sheila Pederson,Vice President Revenue Cycle Trident West,Diagnistic Laboratories and Radiology,Experienced Health Care Revenue Cycle Management,https://www.linkedin.com/in/sheila-pederson-3747938/
761,Olivia Uhley,Service Vice President,"Kappa Gamma Delta, UC Berkeley",Research Interviewer at RTI International,https://www.linkedin.com/in/olivia-uhley-68894585/
762,Bruce Davis,Vice President Operations,VITAS Healthcare,General Manager at Vitas,https://www.linkedin.com/in/bruce-davis-54220914/
763,"Ben Wilson, MBA, MPH","Vice President Business Development, Healthcare (Consultant)",CloudPost Networks,"Digital Health Business Development, Strategy and Alliances",https://www.linkedin.com/in/bencwilson/
764,Yasmin Hadian,Vice President,Sigma Sigma Phi National Honors Fraternity - Tau Chapter,Medical Student at Touro University California,https://www.linkedin.com/in/yasmin-hadian-46431328/
765,Tom Stucke,Vice President Public Sector,Netsmart Technologies,VP Public Sector at Netsmart Technologies,https://www.linkedin.com/in/tom-stucke-5561274/
766,LinkedIn Member,"General Counsel & VIce President Legal, Compliance and Human Resources",Brown & Toland Physicians,,
767,Kathleen Murren,Vice President,Freed Associates,Healthcare Information Technology Consultant,https://www.linkedin.com/in/kmurren/
768,Lisa Chalmers,Vice President Finance,American Medical Response,Director of Finance at American Medical Response,https://www.linkedin.com/in/lisa-chalmers-024a731a/
769,John Heverly,Vice President Of Business Development,Pertexa Medical Technologies,SVP Business Development,https://www.linkedin.com/in/john-heverly-7542a45/
770,LinkedIn Member,"Vice President, Laboratory Operations",Ascend Clinical (Formally: Satellite Laboratory Services),,
771,Alexander Baskoro,Vice President of Programming,"Phi Delta Epsilon, CA Iota",Aspiring Physician,https://www.linkedin.com/in/alexander-baskoro-46a547115/
772,Jennifer Bayard,Senior Vice President Clinical Operations,Carlton Senior Living,--,https://www.linkedin.com/in/jennifer-bayard-b6071010b/
773,kun Wang,Vice President,Department of Scholar Affairs ACSSS Board (2014-2015),visiting scholar at Stanford Hospital & Clinics,https://www.linkedin.com/in/kun-wang-8254b2a0/
774,Ruidan Ma,"Chapter President,Vice President, Immediate Past President",American Student Dental Association,DDS Candidate at University of the Pacific,https://www.linkedin.com/in/ruidan-ma-8b411a73/
775,Chris McMahon,Vice President,Bay Area Surgical Management,--,https://www.linkedin.com/in/chris-mcmahon-b8223343/
776,LinkedIn Member,Vice-President - Co-owner,California Star,,
777,LinkedIn Member,Vice President,CALIFORNIA ACADEMY OF GENERAL DENTISTRY,,
778,"Melissa ""Missy"" Ring","Vice President of Quality, Education, & Compliance",Hospice of the East Bay,"VP of Quality, Education, and Compliance",https://www.linkedin.com/in/melissa-missy-ring-a8175931/
779,"Melissa Ko, DC",Vice President of Sales and Marketing,NetErgonomics,Doctor of Chiropractic at Sycamore Valley Chiropractic,https://www.linkedin.com/in/melissa-ko-dc-240a041a/
780,"Liz Camino-Byers DDS, ret.",Board of Directors Santa Rosa Community Health Centers (Past Vice President),South West Community Health Center,Board of Directors Santa Rosa Community Health Centers,https://www.linkedin.com/in/liz-camino-byers-dds-ret-637a3111/
781,Yashodhan Mirashi,Club Vice President,AID India,"Student at University of California, Berkeley",https://www.linkedin.com/in/yashodhan-mirashi-534387128/
782,LinkedIn Member,Vice President,Marin Welness Center,,
783,LinkedIn Member,Vice President Finance,Atherton Regency,,
784,LinkedIn Member,Executive Vice President,ProTransport-1,,
785,Steven Kessler,Vice President Sales Medical Device,Vital Enterprises,Vital Enterprises,https://www.linkedin.com/in/steven-kessler-a071927/
786,Emily Chi,Vice President of Leadership,Alpha Phi Omega National Service Fraternity,"Undergraduate Researcher at Marshall and Elgin Laboratories, Spanish and Mandarin Interpreter",https://www.linkedin.com/in/emily-chi-b46075a6/
787,LinkedIn Member,Executive Coordinator to Senior Vice President,Dignity Health,,
788,LinkedIn Member,Vice President,Hopkins Manor & Gordon Manor,,
789,LinkedIn Member,Vice President,AZ cleaning Solutions,,
790,Marika Geron,"Co-founder, Vice President",Hera's Helping Hands,"Group Exercise Instructor at California State University, East Bay",https://www.linkedin.com/in/marikageron/
791,LinkedIn Member,Vice President Clinical Operations,Meridian Foresight,,
792,"Justin Y. Puckett, CPA","Vice President, genKP",Kaiser Permanente,Finance Fellow - Financial Planning,https://www.linkedin.com/in/justin-y-puckett-cpa-6a400126/
793,"Kim Brown Sims, RN, MBA","Vice President Patient Care Services, Chief Nurse Executive, Queen of the Valley Medical Center",St. Joseph's Health System,VP Patient Care Services/CNO,https://www.linkedin.com/in/kim-brown-sims-rn-mba-5303b11a/
794,LinkedIn Member,Co-Founder and Vice President,RTM Health,,
795,LinkedIn Member,Vice President & Controller,Kaiser Foundation Health Plan,,
796,Lahari Kuchibhotla,Vice President of Finance,Global Medical Brigades,"Undergraduate Student at University of California, Riverside",https://www.linkedin.com/in/lahari-kuchibhotla-9ba73511b/
797,LinkedIn Member,Vice President,Oakland East Bay Symphony,,
798,LinkedIn Member,Executive Vice President,Respiratory Care Board of California,,
799,Scott Evans,Vice President,San Carlos Management Company,Executive Director at San Carlos Development Corp,https://www.linkedin.com/in/scott-evans-8bb05832/
800,"Keith Chamberlin, MD, MBA","President, Board of Directors",Meritage ACO,"Chairman of the Board, Meritage ACO",https://www.linkedin.com/in/keith-chamberlin-md-mba-1310a017/
801,Delmo Della-Dora,Vice President for Programs,"League of Women Voters, Eden Area",Hospital Board Trustee at St. Rose Hospital,https://www.linkedin.com/in/delmo-della-dora-17b1bb14/
802,LinkedIn Member,"Vice President, Member Outreach",SF IABC,,
803,LinkedIn Member,Vice President of Program Development,"Surgery OverSeas, Inc.",,
804,LinkedIn Member,Administrative Assistant to Vice President,Children's Hospital & Research Center Foundation,,
805,LinkedIn Member,Vice President of Marketing,Mirage Imaging Center,,
806,LinkedIn Member,"Vice President, Government Services",Lumetra Healthcare Solutions,,
807,LinkedIn Member,Executive Vice President Prospanica San Francisco Chapter,National Society of Hispanic MBAs,,
808,"Roberta Himebaugh, MBA, SFHM",Senior Vice President,TeamHealth Acute Care Services,Healthcare Executive,https://www.linkedin.com/in/robertahimebaugh/
809,"Sonny Vukic, MBA, PT","Sr. Vice President, Operations and Patient Experience",Kids Care Dental,"Sr. VP, Operations and Patient Experience at Kids Care Dental & Orthodontics",https://www.linkedin.com/in/sonnyvukic/
810,LinkedIn Member,Vice President of Business Development,Southern California Immediate Medical Center,,
811,Steve Gonzalez,"Founding Team Member ♦ Vice President, Growth",PokitDok,"Operations, Product, and Growth Leader",https://www.linkedin.com/in/stevegonzalez/
812,LinkedIn Member,,,,
813,"Ty Conner, JD, CTP",,,Vice President and Treasurer at Verity Health System,https://www.linkedin.com/in/thconner/
814,LinkedIn Member,Sr Vice President and Medical Director,Sg2,,
815,LinkedIn Member,Vice President,"Timely Data Resources, Inc.",,
816,LinkedIn Member,"Co-Founder, Vice President",Roanne's Race,,
817,LinkedIn Member,Vice President,Home Revisionaries,,
818,Markham Miller,Senior Vice President,Saint Francis Foundation,Senior Vice-President at Saint Francis Foundation,https://www.linkedin.com/in/markham-miller-84b88210/
819,LinkedIn Member,Vice President/Secretary,Starcare International Inc.,,
820,LinkedIn Member,Spartan Nurses' Spring 2017 Vice President,San Jose State University,,
821,Maria Clara Silva,Vice President Of Strategic Planning,American Red Cross Association,Research Intern at Kay Lab,https://www.linkedin.com/in/maria-clara-silva-782989138/
822,Alyssa Tubera,Vice President,Independence Greenhouse Club,Sales Associate at Paris Baguette America,https://www.linkedin.com/in/alyssa-tubera-4a9a70121/
823,LinkedIn Member,"Administrator, Vice President",The Berkshire,,
824,"Dr Joe Scull DC, CCSP",Vice President,"The Aviron Group ,LLC",Owner Scull Sports and Family Chiropractic,https://www.linkedin.com/in/dr-joe-scull-dc-ccsp-b6b6363a/
825,Jeannee Parker Martin,"Vice Chairman & Principal, Board of Managers","The Corridor Group Holdings, LLC",President & CEO at LeadingAge California,https://www.linkedin.com/in/jeannee-parker-martin-589a18b/
826,LinkedIn Member,Vice President,"Senior Helpers - Pleasanton, CA",,
827,LinkedIn Member,"Vice President, Learning and Development",Kaiser Permanente,,
828,Nesreen Albanna,Vice President,Pre-Physician Assistant club,"Service Specialist at 1st United Credit Union, Microbiology Lab Intern",https://www.linkedin.com/in/nesreen-albanna-882ba08b/
829,LinkedIn Member,Vice President,Kaiser Permanente,,
830,LinkedIn Member,Senior Class Vice President,Senior Class Vice President,,
831,"Bianca L. Gonzalez, PhD, NP, RN","Co-Founder, Vice President of Operations",TrueCare24,"Co-Founder, Head of Operations at TrueCare24 | 500 Startups",https://www.linkedin.com/in/bianca-l-gonzalez-phd-np-rn-4323593a/
832,LinkedIn Member,Vice President,Key Club,,
833,Danuel Singer,"Vice President, Facility Services",Good Samaritan Hospital,,https://www.linkedin.com/in/danuel-singer-0175a149/
834,LinkedIn Member,,,,
835,LinkedIn Member,Vice President of Laboratory Services,National Labs,,
836,Kurt Merrick,Vice President,Kaiser Permanente,at Kaiser Permanente,https://www.linkedin.com/in/kurt-merrick-bbb8145/
837,LinkedIn Member,Vice President of Patient Care,St Helena Hospital,,
838,Celeste Kim,Vice President,Physical Therapy Club,Undergraduate Student at University of the Pacific,https://www.linkedin.com/in/celeste-kim-57a45288/
839,LinkedIn Member,Regional Vice President,Meridian Foresight,,
840,Sumedha Niranjan,"Vice President, Marketing - Silicon Valley chapter",Health 2.0,Healthcare Professional - Seeking Opportunities in Healthcare Innovation and Strategy,https://www.linkedin.com/in/sumedhaniranjan/
841,LinkedIn Member,"Vice President, Medical Affairs",Sutter Lakeside Hospital,,
842,LinkedIn Member,Vice President Strategy Business Development,Dignity Health Dominican Hospital and Sequoia Hospital,,
843,LinkedIn Member,Vice President of Customer Service,Campus Laundry,,
844,LinkedIn Member,"Vice President, Human Resources",Queen of the Valley Hospital,,
845,Cynthia Ross,"Assistant Vice President, Communication & Resolution",The Risk Authority Stanford,"Assistant Vice President, Communication and Resolution",https://www.linkedin.com/in/cynthia-ross-975b194/
846,LinkedIn Member,Vice President,Health Solutions International,,
847,"William Isenberg, MD, PhD",,,Vice President--Patient Safety at Sutter Health,https://www.linkedin.com/in/william-isenberg-md-phd-88485644/
848,Kelly Miller,"Executive Vice President, Business Development",Visiting Angels Home Care Services,Visiting Angels Homecare,https://www.linkedin.com/in/kelly-miller-10aa78b/
849,LinkedIn Member,,,,
850,Ellen Gallagher Parsons,Vice President,Chancellor Consulting Group,Principal at Chancellor Consulting Group,https://www.linkedin.com/in/ellen-gallagher-parsons-b24ba218/
851,LinkedIn Member,,,,
852,Bradford Leaser,,,Vice President of Business Development and Operations at Inspired Senior Living Options,https://www.linkedin.com/in/bradford-leaser-091b9a96/
853,LinkedIn Member,"Vice President, Regional Medical Director",U.S. HealthWorks,,
854,LinkedIn Member,Vice President,Redwood Hospital Management,,
855,"Vanessa Valerio, RN,CMC","Vice President & Chief Operating Officer, Patient Care","Care Indeed, Inc","VP, Chief Operating Officer (NOW HIRING!)",https://www.linkedin.com/in/vanessavaleriorn/
856,LinkedIn Member,,,,
857,Greg Souza,Vice President Human Resources,Lucile Packard Children's Hospital,Vice President & Chief Human Resources Officer at Lucile Packard Children's Hospital,https://www.linkedin.com/in/greg-souza-76164ab/
858,LinkedIn Member,,,,
859,LinkedIn Member,,,,
860,LinkedIn Member,,,,
861,Gene Lennon,,,Vice President at Campbell California AARP Chapter 5151,https://www.linkedin.com/in/genelennon/
862,LinkedIn Member,,,,
863,Krishna A.,Vice President,Tino Cancer Society,"Student, Dancer, Aspiring Physician",https://www.linkedin.com/in/krishna-adhvaryu/
864,LinkedIn Member,"Vice President, Controller",Kaiser Permanente,,
865,Jonathan Hart,Senior Vice President,"Jonathan Lindsey and Associates, Inc","Principal at JLA, Inc",https://www.linkedin.com/in/jhartjla/
866,Eric Williams,,,Vice President of Data Science & Analytics at Omada Health,https://www.linkedin.com/in/sciencethedata/
867,LinkedIn Member,,,,
868,Kami Timm,,,"Interim, Vice President of Mission Integration at Queen of the Valley Medical Center",https://www.linkedin.com/in/kami-timm-478ab712/
869,LinkedIn Member,,,,
870,LinkedIn Member,,,,
871,LinkedIn Member,Vice President,nufront,,
872,LinkedIn Member,Sr.Regional Vice President,HRN Services Inc,,
873,LinkedIn Member,,,,
874,Victor Meinke,Vice President and CFO,Jewish Senior Living Group,Hospital & Health Care Professional,https://www.linkedin.com/in/victor-meinke-6a63a633/
875,Dan Dwyer,,,"Regional Vice President, Northern California and VP Mission Integration at Queen of the Valley Regional Medical Center",https://www.linkedin.com/in/dan-dwyer-5923a880/
876,Tom Baker,Vice President,Falck Northern California,"Vice President at Falck Northern California, Commissioner at City of San Leandro Planning Commission",https://www.linkedin.com/in/tom-baker-860481a1/
877,LinkedIn Member,,,,
878,James Pierson,,,Vice President of Operations at Medic Ambulance Service,https://www.linkedin.com/in/james-pierson-58397729/
879,LinkedIn Member,Executive Vice President,Specialists in Health Insurance Services,,
880,audrey roslin green,,,Senior Vice President at US Nursing Corporation,https://www.linkedin.com/in/audrey-roslin-green-68127758/
881,LinkedIn Member,,,,
882,LinkedIn Member,"Vice President, Contracting",Hill Physicians Medical Group,,
883,LinkedIn Member,,,,
884,LinkedIn Member,,,,
885,LinkedIn Member,,,,
886,LinkedIn Member,,,,
887,LinkedIn Member,,,,
888,LinkedIn Member,,,,
889,LinkedIn Member,,,,
890,LinkedIn Member,,,,
891,LinkedIn Member,,,,
892,LinkedIn Member,,,,
893,LinkedIn Member,,,,
894,"Albert Chan, MD","Vice President, Chief of Digital Patient Experience",Sutter Health,Digital Health & Patient Experience Transformation and Implementation at Scale,https://www.linkedin.com/in/albertschan/
895,"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
896,LinkedIn Member,Co-Vice President,International Association for Chronic Fatigue Syndrome/ Myalgic Encephalomyelitis,,
897,Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
898,Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
899,LinkedIn Member,"Vice President, Compensation and Benefits",Catholic Healthcare West,,
900,"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
901,LinkedIn Member,Co-Vice President,International Association for Chronic Fatigue Syndrome/ Myalgic Encephalomyelitis,,
902,Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
903,Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
904,LinkedIn Member,"Vice President, Compensation and Benefits",Catholic Healthcare West,,
905,"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
906,LinkedIn Member,Co-Vice President,International Association for Chronic Fatigue Syndrome/ Myalgic Encephalomyelitis,,
907,Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
908,Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
909,LinkedIn Member,"Vice President, Compensation and Benefits",Catholic Healthcare West,,
910,"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
911,LinkedIn Member,Co-Vice President,International Association for Chronic Fatigue Syndrome/ Myalgic Encephalomyelitis,,
912,Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
913,Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
914,LinkedIn Member,"Vice President, Compensation and Benefits",Catholic Healthcare West,,
915,"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
916,LinkedIn Member,Co-Vice President,International Association for Chronic Fatigue Syndrome/ Myalgic Encephalomyelitis,,
917,Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
918,Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
919,LinkedIn Member,"Vice President, Compensation and Benefits",Catholic Healthcare West,,
920,"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
921,LinkedIn Member,Co-Vice President,International Association for Chronic Fatigue Syndrome/ Myalgic Encephalomyelitis,,
922,Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
923,Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
924,LinkedIn Member,"Vice President, Compensation and Benefits",Catholic Healthcare West,,
925,"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
926,LinkedIn Member,Co-Vice President,International Association for Chronic Fatigue Syndrome/ Myalgic Encephalomyelitis,,
927,Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
928,Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
929,LinkedIn Member,"Vice President, Compensation and Benefits",Catholic Healthcare West,,
930,"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
931,LinkedIn Member,Co-Vice President,International Association for Chronic Fatigue Syndrome/ Myalgic Encephalomyelitis,,
932,Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
933,Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
934,LinkedIn Member,"Vice President, Compensation and Benefits",Catholic Healthcare West,,
